tract2,FIPS,county,sqmi,pop15den,pop90,pop00,pop15,nhw90,nhw00,nhw15,blk90,blk00,blk15,asian90,asian00,asian15,hisp90,hisp00,hisp15,lths90,lths00,lths15,col90,col00,col15,jobs15,povt90,povt00,povt15,inc15,inc90,inc00,rent90,rent00,rent15,burd90,burd00,burd15,mgr90,mgr00,mgr15,hcv00,hcv15,chg_mgr15,chg_nhw00,chg_nhw15,chg_lths00,chg_lths15,chg_col00,chg_col15,chg_inc00,chg_inc15,chg_burd00,chg_burd15,chg_mgr00,chg_hcv15,race90,race00,race15,disadv00,disadv15,gent00,gent15,disadv,gent,job15den
6037651101,06037651101,37,2.152171,2484.932656,5033.686383,5117.986896,5348,0.714985145,0.539898391,0.435676889,0.016911418,0.027062106,0.007666417,0.200787347,0.305055349,0.378085266,0.062410922,0.09581797,0.148092745,0.109778081,0.07140007,0.049019608,0.374715726,0.380239041,0.455219926,23063,0.027284676,0.033048447,0.057175529,90873,106674.0893,94602.57885,0.412368896,0.404893461,0.442367601,0.385853816,0.318610614,0.555164319,1555.802704,1387.653827,1741,0.00297873,0.002596054,353.3461733,-0.175086754,-0.104221502,-0.038378012,-0.022380462,0.005523315,0.074980885,-12071.51041,-3729.578853,-0.067243203,0.236553705,-168.1488776,-0.000382676,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,10716.15592
6037651102,06037651102,37,0.3237976,12158.83008,3420.000021,3355,3937,0.729532164,0.580923994,0.422402845,0.011695906,0.018479881,0.030988062,0.178362573,0.27242921,0.2999746,0.07368421,0.098658718,0.174244348,0.0756396,0.084230056,0.06442119,0.277715981,0.385157699,0.479071288,1106,0.050877193,0.057048984,0.07975616,52177,75156.55191,64895.82836,0.514373092,0.519503546,0.586326767,0.33412604,0.365187713,0.5,1432.212228,1240.032411,1401,0.002955083,0.00405562,160.9675889,-0.14860817,-0.158521149,0.008590456,-0.019808865,0.107441719,0.093913589,-10260.72355,-12718.82836,0.031061673,0.134812287,-192.1798173,0.001100537,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,3415.714014
6037651201,06037651201,37,0.6740162,7030.988276,4976.151734,5034.091266,4739,0.799280574,0.740082412,0.70394598,0.004616621,0.004167121,0.00211015,0.123842353,0.131345611,0.191601604,0.069851778,0.080357745,0.067735809,0.062536677,0.051956923,0.034973325,0.357978556,0.467903221,0.541197392,385,0.03010894,0.013710685,0.021321962,124028,111594.3054,113366.4485,0.13347035,0.113514572,0.147780374,0.264093903,0.280641216,0.355731225,1761.171625,1871.645755,2556,4.40145E-07,0,684.3542452,-0.059198162,-0.036136432,-0.010579754,-0.016983597,0.109924666,0.073294171,1772.143112,10661.55153,0.016547313,0.075090009,110.4741299,-4.40145E-07,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,571.202888
6037651221,06037651221,37,0.2688163,12343.00152,2653.000042,3012,3318,0.678477196,0.497675963,0.375527426,0.014323407,0.031208499,0.033453888,0.222012816,0.328021248,0.453586498,0.081417262,0.105577689,0.101265823,0.174174174,0.070249882,0.087479936,0.292292292,0.371994342,0.467897271,2175,0.052434456,0.079533768,0.122532122,53333,61968.89281,69611.54066,0.744955621,0.694528875,0.729461756,0.522210184,0.399343545,0.514563107,1219.315816,1073.501976,1245,0.037234043,0.030453258,171.4980237,-0.180801233,-0.122148537,-0.103924292,0.017230054,0.07970205,0.095902929,7642.647849,-16278.54066,-0.122866639,0.115219562,-145.8138398,-0.006780785,01. Majority NHW,05. No Majority,05. No Majority,0,0,0,0,,,8091.027218
6037651222,06037651222,37,0.5804254,10754.18133,5472.99991,5814,6242,0.715147086,0.539043688,0.379365588,0.017906084,0.022359821,0.015379686,0.180157135,0.290161679,0.413489266,0.080760096,0.100447196,0.16741429,0.065139032,0.042179262,0.022294473,0.395468589,0.43434597,0.51416628,1783,0.044914626,0.050395597,0.048109413,90385,87646.3326,80041.88803,0.655035325,0.651801029,0.608050847,0.420094403,0.418421053,0.327526132,1555.375442,1549.696443,1636,0.000857633,0.001271186,86.30355731,-0.176103398,-0.1596781,-0.02295977,-0.019884789,0.038877381,0.079820309,-7604.444574,10343.11197,-0.001673351,-0.09089492,-5.678999455,0.000413554,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,3071.884862
6037651302,06037651302,37,0.9253657,6924.829827,6047.237964,5997.637933,6408,0.825951444,0.761991385,0.711142322,0.005085302,0.008931525,0.02372035,0.11597769,0.13695005,0.115324594,0.050196852,0.056731725,0.079588015,0.067128627,0.032221974,0.048641819,0.442182763,0.536361602,0.55695936,777,0.045320197,0.054250742,0.022003745,104122,114841.3788,106834.9324,0.19210201,0.179403343,0.251569694,0.402569593,0.366742597,0.682196339,1513.148055,1710.721739,2215,0.002043318,0.005860193,504.2782609,-0.063960058,-0.050849063,-0.034906654,0.016419846,0.094178839,0.020597758,-8006.446446,-2712.932379,-0.035826996,0.315453743,197.5736846,0.003816874,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,839.6680361
6037651304,06037651304,37,0.5567744,7996.05729,4917.200754,5028.374916,4452,0.882601449,0.837941636,0.790431267,0.01283463,0.01007746,0.018418688,0.043358339,0.059829249,0.073674753,0.056522247,0.066954754,0.074123989,0.04973765,0.031598594,0.009041096,0.464338406,0.500734034,0.617534247,803,0.033769475,0.049263382,0.061545373,82907,104857.5223,100659.4122,0.483220981,0.514225404,0.477195946,0.251753895,0.279044774,0.473451327,1537.306599,1482.342681,1722,0.000464715,0.000422297,239.6573188,-0.044659813,-0.047510369,-0.018139056,-0.022557499,0.036395629,0.116800212,-4198.110064,-17752.41223,0.027290879,0.194406553,-54.9639179,-4.24177E-05,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,1442.23585
6037651401,06037651401,37,0.387974,6477.238165,2420.570535,2439.667802,2513,0.689948253,0.596128587,0.62833267,0.011303407,0.010144247,0.017906884,0.219845768,0.274913673,0.247115002,0.07229738,0.080922565,0.066056506,0.127909571,0.082972289,0.041754757,0.349337199,0.370551336,0.524312896,258,0.06554982,0.059110855,0.098686828,64167,92936.70851,82824.01796,0.383324887,0.39352003,0.353389831,0.434043982,0.407621901,0.616306954,1499.381159,1300.635595,1481,0.003006328,0.002542373,180.364405,-0.093819666,0.032204083,-0.044937282,-0.041217532,0.021214137,0.15376156,-10112.69054,-18657.01796,-0.026422081,0.208685054,-198.7455642,-0.000463955,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,664.993015
6037651402,06037651402,37,0.7059241,9121.377213,5941.205442,5987.376249,6439,0.689964056,0.596721164,0.444168349,0.011083607,0.009741885,0.011958379,0.220907869,0.27605149,0.416524305,0.071426675,0.07970699,0.075166951,0.127689713,0.082146695,0.028571429,0.349959611,0.371390276,0.557589286,1418,0.065124495,0.058319308,0.028731169,104527,93143.38383,83033.21714,0.381940167,0.392288041,0.320034692,0.434132801,0.407074457,0.391598916,1503.180239,1303.431409,1527,0.002962717,0.005203816,223.568591,-0.093242891,-0.152552815,-0.045543018,-0.053575266,0.021430665,0.18619901,-10110.1667,21493.78286,-0.027058345,-0.015475541,-199.7488296,0.002241099,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,2008.714535
6037670001,06037670001,37,0.3627816,9697.29446,3069.811622,3251.470835,3518,0.701918568,0.571006103,0.400511654,0.012401243,0.018182775,0.009664582,0.119928814,0.125975967,0.157760091,0.159225539,0.243230007,0.392268334,0.22820032,0.18547752,0.150214592,0.201860776,0.239844903,0.310183379,661,0.103675182,0.077231487,0.116521739,62472,73603.9487,64236.40868,0.387218002,0.373407853,0.356294537,0.430135615,0.39910606,0.426666667,1172.017594,1153.313861,1140,0.001610828,0.002375297,-13.31386062,-0.130912465,-0.170494449,-0.0427228,-0.035262928,0.037984127,0.070338476,-9367.540016,-1764.408681,-0.031029554,0.027560606,-18.70373294,0.000764469,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1822.03287
6037670002,06037670002,37,0.3347236,12144.34835,3789.30282,3773,4065,0.683183975,0.499867479,0.449938499,0.019504481,0.032069971,0.013284133,0.078017923,0.126424596,0.151783518,0.207959942,0.285979327,0.346863469,0.257177517,0.222400642,0.172935103,0.12980186,0.221999197,0.212389381,608,0.075185972,0.100266667,0.135055351,56531,69233.83004,60698.07601,0.645226814,0.638095238,0.60298103,0.356768101,0.336886994,0.453932584,1256.26478,1074.878261,1302,0.006802721,0.010162602,227.1217391,-0.183316495,-0.04992898,-0.034776875,-0.049465539,0.092197337,-0.009609817,-8535.754024,-4167.076011,-0.019881107,0.117045591,-181.3865193,0.003359881,01. Majority NHW,05. No Majority,05. No Majority,0,0,0,0,,,1816.424059
6037670003,06037670003,37,0.5766138,9720.544323,5683.313771,5948.013104,5605,0.703812825,0.575285741,0.43514719,0.012998267,0.016895809,0.012132025,0.07729636,0.09292695,0.170026762,0.197920274,0.274142802,0.335950045,0.207556936,0.199544765,0.078090027,0.174171843,0.176783005,0.232031833,1027,0.079825329,0.060294848,0.124240257,58070,65393.66031,66058.39529,0.54318866,0.535353505,0.607734807,0.39556962,0.356918239,0.456818182,1309.049015,1134.058498,1376,0.012626262,0.007826888,241.941502,-0.128527083,-0.140138551,-0.008012171,-0.121454737,0.002611162,0.055248828,664.7349822,-7988.395291,-0.038651381,0.099899943,-174.9905166,-0.004799374,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1781.088139
6037670100,06037670100,37,0.5600258,12169.08221,6301.813928,6472.175689,6815,0.687055167,0.520566131,0.409537784,0.039823372,0.062253487,0.047395451,0.080798918,0.126616293,0.208804109,0.187484397,0.238324504,0.279677183,0.158124557,0.192803841,0.11163522,0.263455244,0.261250259,0.345715409,953,0.12021484,0.162430194,0.187647754,56119,67423.5195,58343.95895,0.547990283,0.54277357,0.624784854,0.425310359,0.456195649,0.551515152,1182.382834,1057.033355,1225,0.008402085,0.007917384,167.9666451,-0.166489036,-0.111028347,0.034679284,-0.081168621,-0.002204985,0.08446515,-9079.560548,-2224.958948,0.03088529,0.095319503,-125.3494788,-0.000484701,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1701.707314
6037670201,06037670201,37,1.874143,2027.059835,4099.996563,3955.769322,3799,0.835181529,0.7422466,0.614898658,0.017936867,0.012431981,0.014214267,0.098265381,0.147327936,0.230586997,0.045517675,0.061300964,0.093708871,0.040451587,0.041066997,0.00564573,0.55978564,0.547166995,0.630557516,912,0.023530021,0.014406573,0.028428534,131875,151434.3947,126052.671,0.114868586,0.138672893,0.184746877,0.26551092,0.252940503,0.444839858,1754.412782,1470.587886,1723,2.30516E-05,0,252.4121138,-0.092934929,-0.127347942,0.00061541,-0.035421266,-0.012618645,0.083390521,-25381.72371,5822.328965,-0.012570417,0.191899355,-283.8248956,-2.30516E-05,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,486.6224189
6037670202,06037670202,37,1.15037,2355.763798,2520.931584,2574.047713,2710,0.821814314,0.758804121,0.60701107,0.007757788,0.009050005,0.026568266,0.12728876,0.148609301,0.198154982,0.041870774,0.050798357,0.141328413,0.058272144,0.018415937,0.015255129,0.499125025,0.612384393,0.641241452,443,0.006253797,0.026237961,0.061254613,161190,153605.8671,154618.8825,0.0879064,0.064233975,0.086723769,0.028797473,0.003931846,0.271604938,1761.233957,2750.680166,2902,0,0,151.3198343,-0.063010193,-0.151793051,-0.039856207,-0.003160808,0.113259368,0.028857059,1013.015346,6571.117506,-0.024865626,0.267673092,989.4462092,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,385.0934917
6037670324,06037670324,37,1.828788,2857.083489,5016.629156,5098.263168,5225,0.875891851,0.825869112,0.773397129,0.00829455,0.007811894,0.023157895,0.079272813,0.113898453,0.140669856,0.034707054,0.027076059,0.041339713,0.030375014,0.016508443,0.017838126,0.627459268,0.683987315,0.727902023,1471,0.016712367,0.009651961,0.042105263,157262,170740.7362,163553.8482,0.112531126,0.123661364,0.125393494,0.375473016,0.413347511,0.472803347,1757.091042,1734.293355,2250,2.08546E-05,0,515.706645,-0.050022739,-0.052471983,-0.01386657,0.001329682,0.056528047,0.043914708,-7186.888005,-6291.848175,0.037874496,0.059455836,-22.79768682,-2.08546E-05,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,804.3578589
6037670326,06037670326,37,1.559503,2236.609997,3887.026389,3714.848791,3488,0.793660369,0.716816471,0.592316514,0.015504994,0.014557352,0.015194954,0.161327055,0.215621818,0.268635321,0.028982821,0.026246516,0.061353211,0.059553481,0.018871241,0.018939394,0.630883458,0.736589501,0.776893939,279,0.023248412,0.044338975,0.018348624,175536,215315.5906,186886.2697,0.036580137,0.050715272,0.051262433,0.00875299,0.571943032,0.417910448,1761.233957,2753.945455,3500,0,0,746.0545455,-0.076843897,-0.124499958,-0.04068224,6.81527E-05,0.105706043,0.040304439,-28429.32094,-11350.2697,0.563190042,-0.154032584,992.711498,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,178.9031506
6037670328,06037670328,37,1.385398,3537.611574,4744.308868,4658.590663,4901,0.785303607,0.723933126,0.681901653,0.011720278,0.008507871,0.00693736,0.177047121,0.200121518,0.206896552,0.024651425,0.031992551,0.050397878,0.034797978,0.014828405,0.006900518,0.622526947,0.710073048,0.756756757,563,0.028201545,0.017200483,0.040807998,196635,181072.8619,182321.2512,0.099937319,0.099013895,0.175449473,0.116770649,0.234984056,0.286219081,1761.233957,1923.088968,2844,1.38428E-06,0,920.9110324,-0.061370481,-0.042031473,-0.019969573,-0.007927887,0.087546101,0.046683708,1248.389287,14313.74884,0.118213406,0.051235026,161.855011,-1.38428E-06,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,406.3814153
6037670403,06037670403,37,0.6449211,4129.187276,3608.715666,2399.467264,2663,0.670140749,0.621744507,0.526849418,0.019481691,0.009094667,0.009387908,0.270707523,0.30549814,0.34735261,0.038922502,0.039272427,0.058956065,0.031198319,0.020811655,0.013626834,0.563625768,0.685744017,0.711215933,2388,0.041716933,0.007711039,0.062711228,133750,145941.7074,146280.9976,0.264243213,0.062571102,0.109165808,0.36959307,0.345454545,0.311320755,1761.233957,2753.945455,3500,0,0,746.0545455,-0.048396242,-0.094895089,-0.010386664,-0.00718482,0.122118249,0.025471916,339.2902025,-12530.99757,-0.024138524,-0.034133791,992.711498,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,3702.778526
6037670405,06037670405,37,0.5788888,5223.801186,3183.69174,2525.231063,3024,0.670083083,0.650513147,0.467592593,0.019495817,0.010016716,0.083994709,0.270753396,0.29460366,0.355489418,0.038921606,0.023198816,0.057208995,0.031156521,0.02021635,0.019449715,0.563784206,0.642239783,0.75142315,1026,0.041759771,0.011818757,0.042,103603,146055.8733,143696.1335,0.264279803,0.132974384,0.258255715,0.369738975,0.174175319,0.514754098,1761.233957,2703.234117,2175,6.94582E-06,0.00084674,-528.2341172,-0.019569936,-0.182920555,-0.010940172,-0.000766634,0.078455577,0.109183367,-2359.739786,-40093.13351,-0.195563656,0.340578779,942.0001607,0.000839794,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,1772.361117
6037670406,06037670406,37,0.4587597,4098.005993,2565.056744,1620.920552,1880,0.669902913,0.547430714,0.467553191,0.019500456,0.015435669,0.008510638,0.270931873,0.371063124,0.446276596,0.038917933,0.033957377,0.032978723,0.031153389,0.042377551,0.047994269,0.56373365,0.669521332,0.66260745,144,0.041780123,0.018399483,0.044148936,125500,145930.1373,194695.4015,0.264513211,0.132611879,0.076323988,0.369769428,0.260201232,0.387755102,1761.233957,2748.085649,2591,8.00246E-07,0,-157.0856494,-0.122472199,-0.079877523,0.011224162,0.005616719,0.105787682,-0.006913882,48765.26417,-69195.40148,-0.109568195,0.12755387,986.8516929,-8.00246E-07,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,313.8898207
6037670407,06037670407,37,0.4857802,12338.91377,2672.226476,5615.026783,5994,0.669904633,0.486830659,0.451451451,0.019500411,0.017582261,0.033033033,0.270930172,0.416733649,0.378545212,0.038917966,0.038017933,0.075575576,0.031153419,0.026331312,0.018926689,0.563734138,0.612846111,0.655725922,313,0.041779927,0.058955068,0.085418752,93962,145931.3504,113288.8124,0.264510979,0.434403586,0.422497786,0.369769145,0.338860656,0.528301887,1761.233957,1745.899952,1985,0.000451073,0,239.1000485,-0.183073974,-0.035379207,-0.004822107,-0.007404623,0.049111973,0.042879811,-32642.53796,-19326.81241,-0.030908489,0.189441231,-15.33400502,-0.000451073,01. Majority NHW,05. No Majority,05. No Majority,0,0,0,0,,,644.3243261
6037670411,06037670411,37,1.113689,3949.037837,4426.350327,4327.859896,4398,0.717558062,0.64541274,0.615507049,0.011818913,0.008298773,0.015234197,0.231285025,0.267459518,0.264665757,0.037329424,0.043345629,0.044338336,0.048805996,0.030780762,0.018389347,0.518508709,0.584579296,0.695941661,513,0.023185276,0.0434977,0.040245566,113659,142403.9168,134536.5607,0.127964524,0.142188338,0.172721479,0.227866401,0.404073211,0.664206642,1761.233957,2753.794786,3257,0,0,503.2052137,-0.072145322,-0.029905692,-0.018025234,-0.012391415,0.066070587,0.111362365,-7867.356119,-20877.56071,0.17620681,0.260133431,992.5608298,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,460.6312893
6037670413,06037670413,37,0.8441032,5807.346779,3547.637282,4861.771025,4902,0.652195112,0.526453335,0.432884537,0.018148949,0.017243902,0.015503876,0.299189758,0.396358802,0.424316605,0.028630256,0.031818832,0.090167279,0.0362382,0.034030759,0.017616295,0.623449645,0.6349195,0.718414533,193,0.019677632,0.033262253,0.055283558,138875,154065.8936,124755.932,0.235116167,0.184204173,0.142779292,0.446854878,0.477754505,0.381679389,1761.233957,2448.440339,3129,0.000546545,0,680.5596608,-0.125741777,-0.093568798,-0.002207441,-0.016414464,0.011469855,0.083495034,-29309.96167,14119.06803,0.030899627,-0.096075116,687.2063826,-0.000546545,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,228.6450282
6037670416,06037670416,37,1.376468,3006.971466,5661.21763,3929.492818,4139,0.652179798,0.55257161,0.516549891,0.018152365,0.025335698,0.071756463,0.29918747,0.336458069,0.338245953,0.028643494,0.039270331,0.037207055,0.036221632,0.033898305,0.013944223,0.623419559,0.654444829,0.671978752,453,0.019686523,0.032683049,0.052211748,99185,154038.8771,135250.1591,0.235175013,0.301683497,0.268464997,0.446825204,0.441964286,0.602870813,1761.233957,1747.881423,1851,0,0,103.1185771,-0.099608188,-0.036021719,-0.002323327,-0.019954082,0.03102527,0.017533923,-18788.71797,-36065.15914,-0.004860919,0.160906528,-13.35253362,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,329.1031829
6037670500,06037670500,37,2.990582,608.5771933,1856.650886,1814.281377,1820,0.839927035,0.764987202,0.723626374,0.015228708,0.020269557,0.007142857,0.101981909,0.140126526,0.187362637,0.042699367,0.045707103,0.052197802,0.034139867,0.032403736,0.034533431,0.609520934,0.648993045,0.703159442,265,0.023112789,0.012906315,0.019812878,216458,269628.4544,281505.224,0.028407164,0.060062745,0.02891933,0.075113795,0.44003265,0.578947368,1760.852282,2717.940995,,0,0,,-0.074939832,-0.041360829,-0.001736131,0.002129695,0.039472111,0.054166396,11876.76966,-65047.22402,0.364918855,0.138914718,957.0887138,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,88.61151441
6037670602,06037670602,37,5.494188,1382.91591,7152.422142,7353.342572,7598,0.761536988,0.68371203,0.607133456,0.021573282,0.027390696,0.046986049,0.162606949,0.20816899,0.215846275,0.052064227,0.047733642,0.051329297,0.030297499,0.031756649,0.031597529,0.579814073,0.630344844,0.691085613,2126,0.038885767,0.018712676,0.042645074,138691,164362.1188,166347.0127,0.152276328,0.154770856,0.204414261,0.27062422,0.306071943,0.509966777,1761.233957,2481.806378,2283,0,0,-198.8063779,-0.077824959,-0.076578574,0.00145915,-0.00015912,0.050530772,0.060740769,1984.893853,-27656.01267,0.035447724,0.203894834,720.5724214,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,386.9543598
6037670701,06037670701,37,1.15485,6119.409447,6977.323439,6772.925981,7067,0.741418929,0.66930605,0.490448564,0.036073649,0.044086356,0.024196972,0.081024177,0.105833928,0.196830338,0.140621334,0.152868402,0.241828216,0.125764209,0.102075487,0.077364994,0.328001511,0.357270936,0.502106473,1051,0.063571154,0.043387898,0.024479977,100783,114241.3713,112203.0662,0.141242016,0.133804325,0.144578313,0.390988856,0.344477032,0.510752688,1487.172481,1299.660272,1316,3.53677E-05,0,16.33972818,-0.072112879,-0.178857486,-0.023688722,-0.024710493,0.029269425,0.144835537,-2038.305047,-11420.06621,-0.046511824,0.166275656,-187.5122097,-3.53677E-05,01. Majority NHW,01. Majority NHW,05. No Majority,0,0,0,0,,,910.0749015
6037670702,06037670702,37,2.5833,2083.381721,5603.080469,5403.007887,5382,0.837313647,0.781681364,0.688963211,0.013875327,0.023046891,0.004645113,0.092255634,0.109568621,0.096618357,0.052442464,0.063787554,0.147714604,0.038686491,0.044975329,0.021920419,0.527532071,0.564473768,0.550393138,595,0.023971639,0.018756381,0.022668153,167171,179807.1064,158039.066,0.036483162,0.047713002,0.043057571,0.38425465,0.265578154,0.191011236,1712.188379,2734.817545,3500,0,0,765.1824554,-0.055632283,-0.092718154,0.006288838,-0.023054909,0.036941697,-0.01408063,-21768.04048,9131.934034,-0.118676496,-0.074566918,1022.629165,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,230.3255526
6037700101,06037700101,37,0.2602668,21846.81258,5847.791751,5680,5686,0.798200758,0.805303697,0.729335209,0.038068182,0.033830555,0.033239536,0.035606061,0.03461051,0.075096729,0.128598483,0.099151794,0.143334506,0.229447998,0.163243751,0.083433856,0.272684198,0.342448069,0.589465219,2251,0.158372333,0.158486511,0.225114316,41821,39695.90927,39192.77604,0.91929516,0.926062489,0.916428344,0.452942304,0.473354826,0.492371706,929.0025265,898.713834,1211,0.110994025,0.110899269,312.286166,0.00710294,-0.075968488,-0.066204247,-0.079809895,0.069763871,0.24701715,-503.1332333,2628.22396,0.020412522,0.019016879,-30.28869254,-9.47557E-05,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,8648.817291
6037700102,06037700102,37,0.189565,19513.09577,4712.208172,4577,3699,0.798200758,0.805303692,0.70343336,0.038068182,0.033830555,0.065963774,0.035606061,0.03461051,0.01865369,0.128598489,0.099151798,0.173830765,0.229447998,0.163243751,0.074406671,0.272684198,0.342448069,0.411481719,2504,0.158372332,0.158486503,0.246066196,22161,39695.90905,39192.77882,0.919295132,0.926062563,0.907967618,0.452942304,0.473354826,0.661191929,929.0025265,898.713834,1142,0.110994034,0.152109075,243.286166,0.007102935,-0.101870332,-0.066204247,-0.08883708,0.069763871,0.06903365,-503.130237,-17031.77882,0.020412522,0.187837102,-30.28869254,0.041115042,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,13209.18946
6037700200,06037700200,37,0.2698823,25140.58906,6544.000302,6498.601023,6785,0.8696406,0.812278791,0.792336035,0.025647772,0.028465918,0.012085483,0.023055519,0.036159409,0.035077377,0.077382105,0.092014151,0.112306559,0.145657432,0.073183302,0.031850192,0.382137003,0.516577908,0.724551857,2095,0.098431576,0.111709496,0.157258659,53379,52661.85714,52989.86464,0.882466925,0.900251703,0.903441903,0.442544981,0.386277001,0.525696753,1057.549773,1052.857708,1433,0.044154658,0.031647032,380.1422925,-0.057361809,-0.019942755,-0.07247413,-0.04133311,0.134440904,0.207973949,328.0075005,389.1353633,-0.05626798,0.139419751,-4.692065548,-0.012507626,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,7762.643197
6037700300,06037700300,37,0.2344204,24225.70732,5786.972571,5675.309317,5679,0.876766003,0.835064232,0.808240887,0.031447517,0.031030719,0.047895756,0.027040386,0.032650569,0.031343546,0.063177549,0.072856389,0.09262194,0.098680891,0.04263024,0.017225062,0.447165249,0.531089581,0.670073822,3755,0.076452506,0.083072931,0.094734989,77313,64456.8076,67677.30991,0.69164423,0.697055099,0.740482574,0.437253716,0.360450391,0.366039102,1174.427876,1197.611774,1498,0.012219916,0.010455764,300.3882259,-0.041701771,-0.026823344,-0.056050652,-0.025405178,0.083924333,0.13898424,3220.502306,9635.690089,-0.076803325,0.005588711,23.18389821,-0.001764152,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,16018.2305
6037700400,06037700400,37,0.508083,10474.66654,5595.341845,5296,5322,0.870461567,0.80608006,0.749718151,0.029413845,0.023225076,0.044907929,0.033663996,0.046450151,0.040022548,0.064751169,0.091956193,0.125704622,0.165812566,0.084849767,0.038794012,0.324597044,0.470588235,0.677841029,7164,0.126736307,0.078738671,0.110672679,73206,55054.24215,57660.04168,0.752345011,0.749411072,0.748101266,0.400303199,0.435756385,0.47715736,1144.580417,1145.068775,1599,0.010895171,0.007594937,453.9312253,-0.064381506,-0.056361909,-0.080962799,-0.046055755,0.145991191,0.207252794,2605.799533,15545.95832,0.035453186,0.041400975,0.48835755,-0.003300234,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,14100.05846
6037700501,06037700501,37,0.2306466,17043.39019,3389.879726,3668.194676,3931,0.856259959,0.815738079,0.644365301,0.040826019,0.034149346,0.068430425,0.027480722,0.041156693,0.048079369,0.073489054,0.078432893,0.193080641,0.088216466,0.049834513,0.076038159,0.474766403,0.528542244,0.565375982,6872,0.088393728,0.106656268,0.108878148,70657,64042.73618,65665.43884,0.613119933,0.635476846,0.658585859,0.436586173,0.40499692,0.46196319,1184.143324,1198.747534,1484,0.003140735,0.000808081,285.2524663,-0.040521881,-0.171372777,-0.038381952,0.026203646,0.053775841,0.036833738,1622.702664,4991.561159,-0.031589253,0.05696627,14.60420995,-0.002332654,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,29794.49946
6037700502,06037700502,37,0.1946094,21735.84626,3997.756747,4326,4230,0.856260126,0.81573681,0.699054374,0.040827655,0.034150613,0.046099291,0.027479153,0.041155867,0.077304965,0.073488699,0.07843383,0.123640662,0.088214645,0.049832102,0.015486164,0.474765673,0.528542646,0.61614623,3828,0.08839618,0.106659993,0.141607565,56195,64036.91243,65659.96077,0.61313531,0.635491191,0.678781585,0.436585906,0.404997254,0.56654768,1184.141816,1198.743874,1493,0.003140813,0.010730357,294.2561265,-0.040523315,-0.116682437,-0.038382543,-0.034345938,0.053776973,0.087603584,1623.048343,-9464.960775,-0.031588651,0.161550425,14.6020573,0.007589543,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,19670.17009
6037700600,06037700600,37,2.192933,2279.139399,5671.800828,5633.489567,4998,0.853384486,0.839951373,0.858743497,0.01253455,0.01028018,0.007803121,0.054621785,0.056716893,0.040016006,0.079614252,0.060970969,0.083033213,0.126081058,0.108936505,0.094827586,0.489956552,0.518694801,0.607341491,948,0.045592982,0.036444912,0.055222089,240357,275057.2821,284591.7506,0.060319351,0.060032519,0.108513189,0.534126948,0.263159555,0.243093923,1733.295557,2753.941168,3299,0,0,545.0588319,-0.013433113,0.018792124,-0.017144553,-0.014108919,0.02873825,0.088646689,9534.468536,-44234.75064,-0.270967393,-0.020065632,1020.645611,0,01. Majority NHW,01. Majority NHW,01. Majority NHW,0,0,0,0,,,432.2977492
